state,county,race,gender,age,househd_size,num_child,num_elder,owner,pets,income,edu,evac
FL,monroe county,white or caucasian,female,44.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
FL,bay county,white or caucasian,male,67.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",high school graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,female,55.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
FL,inland counties,white or caucasian,male,18.0,5.0,1.0,0.0,own,yes,,high school graduate,"yes, evacuated"
FL,escambia county,white or caucasian,female,47.0,4.0,0.0,0.0,own,yes,"over $80,000",some college,"yes, evacuated"
FL,franklin county,white or caucasian,female,60.0,1.0,,,own,no [skip to q108],"$15,000 to $24,999",high school graduate,"yes, evacuated"
FL,inland counties,hispanic,female,41.0,3.0,1.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
FL,monroe county,white or caucasian,male,30.0,1.0,,,rent,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
FL,okaloosa county,white or caucasian,male,,4.0,2.0,0.0,own,yes,,some high school,"yes, evacuated"
FL,monroe county,white or caucasian,male,61.0,4.0,0.0,0.0,own,yes,"over $80,000",high school graduate,"yes, evacuated"
FL,monroe county,white or caucasian,female,,2.0,0.0,0.0,own,no [skip to q108],,some college,"yes, evacuated"
FL,monroe county,white or caucasian,female,34.0,3.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"no, did not evacuate"
FL,bay county,white or caucasian,female,38.0,5.0,3.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,female,49.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
FL,monroe county,white or caucasian,female,48.0,4.0,2.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"no, did not evacuate"
FL,escambia county,white or caucasian,male,57.0,6.0,2.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"no, did not evacuate"
FL,inland counties,white or caucasian,female,63.0,5.0,2.0,0.0,own,yes,,college graduate,"no, did not evacuate"
FL,escambia county,white or caucasian,female,52.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
FL,franklin county,white or caucasian,female,78.0,1.0,,,rent,no [skip to q108],"less than $15,000",some college,"no, did not evacuate"
FL,bay county,white or caucasian,female,33.0,5.0,3.0,0.0,own,yes,"$15,000 to $24,999",high school graduate,"yes, evacuated"
FL,monroe county,other,male,43.0,6.0,4.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"yes, evacuated"
FL,bay county,white or caucasian,female,55.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
FL,escambia county,white or caucasian,male,55.0,3.0,0.0,1.0,own,no [skip to q108],"over $80,000",high school graduate,"no, did not evacuate"
FL,monroe county,african american or black,male,46.0,1.0,,,own,no [skip to q108],,college graduate,"no, did not evacuate"
FL,franklin county,white or caucasian,male,18.0,5.0,2.0,0.0,own,yes,"$15,000 to $24,999",high school graduate,"yes, evacuated"
FL,escambia county,white or caucasian,male,41.0,4.0,2.0,0.0,own,no [skip to q108],"$25,000 to $39,999",college graduate,"yes, evacuated"
FL,inland counties,white or caucasian,female,81.0,2.0,0.0,2.0,own,no [skip to q108],,some high school,"no, did not evacuate"
FL,okaloosa county,white or caucasian,female,59.0,2.0,0.0,0.0,own,no [skip to q108],,high school graduate,"yes, evacuated"
FL,monroe county,white or caucasian,male,66.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
FL,inland counties,white or caucasian,female,,4.0,2.0,0.0,own,yes,,high school graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,male,62.0,2.0,0.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
FL,monroe county,hispanic,male,59.0,1.0,,,own,yes,"$40,000 to $79,999",some college,"yes, evacuated"
FL,inland counties,white or caucasian,male,61.0,2.0,0.0,0.0,rent,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
FL,escambia county,white or caucasian,female,42.0,3.0,2.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,female,82.0,1.0,,,rent,no [skip to q108],"less than $15,000",some college,"no, did not evacuate"
FL,bay county,white or caucasian,male,71.0,2.0,0.0,0.0,own,yes,"$15,000 to $24,999",high school graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,male,43.0,4.0,1.0,0.0,own,yes,"over $80,000",college graduate,"yes, evacuated"
FL,monroe county,white or caucasian,male,66.0,1.0,,,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
FL,okaloosa county,white or caucasian,male,31.0,3.0,2.0,0.0,own,yes,,high school graduate,"no, did not evacuate"
FL,franklin county,white or caucasian,female,40.0,4.0,2.0,0.0,own,yes,"over $80,000",some college,"yes, evacuated"
FL,monroe county,white or caucasian,male,59.0,3.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"yes, evacuated"
FL,monroe county,white or caucasian,female,51.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
FL,franklin county,white or caucasian,female,55.0,4.0,2.0,0.0,own,no [skip to q108],"less than $15,000",high school graduate,"yes, evacuated"
FL,monroe county,white or caucasian,female,43.0,4.0,2.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
FL,monroe county,,male,,1.0,,,rent,no [skip to q108],,,"no, did not evacuate"
FL,monroe county,white or caucasian,female,56.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",high school graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,male,39.0,4.0,2.0,0.0,own,yes,"over $80,000",college graduate,"no, did not evacuate"
FL,bay county,white or caucasian,female,40.0,3.0,1.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
FL,bay county,african american or black,male,55.0,3.0,1.0,0.0,own,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
FL,okaloosa county,white or caucasian,male,48.0,1.0,,,own,yes,,some college,"no, did not evacuate"
FL,escambia county,white or caucasian,female,66.0,4.0,0.0,0.0,own,no [skip to q108],,some college,"yes, evacuated"
FL,escambia county,white or caucasian,female,61.0,1.0,,,own,yes,"less than $15,000",high school graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,male,30.0,1.0,,,rent,yes,"$25,000 to $39,999",high school graduate,"yes, evacuated"
FL,escambia county,white or caucasian,male,38.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
FL,bay county,white or caucasian,female,37.0,3.0,1.0,0.0,own,yes,"over $80,000",some high school,"no, did not evacuate"
FL,escambia county,white or caucasian,female,38.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,male,62.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
FL,inland counties,white or caucasian,female,50.0,2.0,0.0,0.0,own,yes,"over $80,000",college graduate,"no, did not evacuate"
FL,escambia county,african american or black,male,35.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",college graduate,"yes, evacuated"
FL,monroe county,white or caucasian,male,,2.0,0.0,0.0,own,no [skip to q108],,college graduate,"yes, evacuated"
FL,franklin county,white or caucasian,female,68.0,1.0,,,own,yes,"$15,000 to $24,999",some college,"yes, evacuated"
FL,franklin county,white or caucasian,male,62.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"no, did not evacuate"
FL,bay county,white or caucasian,female,56.0,2.0,0.0,0.0,own,yes,"over $80,000",college graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,female,62.0,2.0,0.0,0.0,own,no [skip to q108],,post graduate,"yes, evacuated"
FL,franklin county,white or caucasian,male,61.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,male,49.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,female,66.0,1.0,,,own,yes,"less than $15,000",high school graduate,"yes, evacuated"
FL,franklin county,white or caucasian,female,34.0,4.0,2.0,0.0,own,yes,,post graduate,"no, did not evacuate"
FL,bay county,white or caucasian,female,31.0,5.0,3.0,0.0,own,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
FL,inland counties,white or caucasian,female,55.0,2.0,0.0,0.0,own,yes,,some college,"no, did not evacuate"
FL,escambia county,white or caucasian,female,55.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
FL,monroe county,white or caucasian,male,62.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some college,"no, did not evacuate"
FL,monroe county,white or caucasian,female,53.0,2.0,0.0,0.0,own,yes,"over $80,000",college graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,male,29.0,4.0,2.0,0.0,own,no [skip to q108],"$40,000 to $79,999",high school graduate,"no, did not evacuate"
FL,franklin county,white or caucasian,female,55.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",post graduate,"no, did not evacuate"
FL,escambia county,white or caucasian,male,54.0,3.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"no, did not evacuate"
FL,bay county,,male,40.0,3.0,1.0,0.0,own,yes,,college graduate,"no, did not evacuate"
FL,escambia county,african american or black,male,72.0,2.0,0.0,0.0,own,yes,,,"yes, evacuated"
FL,bay county,white or caucasian,male,29.0,3.0,1.0,0.0,own,yes,"over $80,000",high school graduate,"no, did not evacuate"
FL,inland counties,white or caucasian,male,69.0,1.0,,,own,no [skip to q108],,college graduate,"no, did not evacuate"
FL,inland counties,white or caucasian,female,58.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,male,50.0,4.0,2.0,0.0,own,no [skip to q108],"over $80,000",some college,"yes, evacuated"
FL,escambia county,white or caucasian,male,42.0,4.0,0.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
FL,monroe county,white or caucasian,female,71.0,1.0,,,own,no [skip to q108],"$40,000 to $79,999",college graduate,"yes, evacuated"
FL,monroe county,white or caucasian,male,62.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
FL,bay county,white or caucasian,male,59.0,4.0,0.0,0.0,own,yes,"$15,000 to $24,999",some college,"no, did not evacuate"
FL,monroe county,white or caucasian,female,55.0,1.0,,,rent,yes,"$15,000 to $24,999",college graduate,"yes, evacuated"
FL,franklin county,white or caucasian,male,19.0,4.0,1.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
FL,escambia county,white or caucasian,male,49.0,5.0,3.0,0.0,rent,no [skip to q108],"$15,000 to $24,999",some college,"yes, evacuated"
FL,monroe county,white or caucasian,male,52.0,1.0,,,own,no [skip to q108],,college graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,female,40.0,2.0,0.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
FL,monroe county,white or caucasian,female,47.0,3.0,0.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
FL,monroe county,white or caucasian,male,57.0,2.0,0.0,0.0,own,yes,,some college,"no, did not evacuate"
FL,escambia county,white or caucasian,female,41.0,3.0,1.0,0.0,own,yes,"over $80,000",college graduate,"no, did not evacuate"
FL,inland counties,white or caucasian,male,35.0,5.0,3.0,0.0,rent,yes,"$40,000 to $79,999",high school graduate,"no, did not evacuate"
FL,franklin county,white or caucasian,male,68.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
FL,inland counties,african american or black,male,76.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"no, did not evacuate"
FL,monroe county,hispanic,male,36.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
FL,monroe county,white or caucasian,male,34.0,3.0,1.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some college,"yes, evacuated"
FL,walton county,white or caucasian,male,57.0,3.0,0.0,0.0,own,yes,,college graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,female,64.0,2.0,0.0,0.0,own,no [skip to q108],"$25,000 to $39,999",high school graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,female,46.0,3.0,1.0,0.0,own,no [skip to q108],,,"yes, evacuated"
FL,franklin county,white or caucasian,male,72.0,1.0,,,own,yes,"less than $15,000",college graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,male,53.0,2.0,0.0,0.0,own,yes,,post graduate,"yes, evacuated"
FL,monroe county,white or caucasian,female,57.0,2.0,0.0,0.0,rent,no [skip to q108],,some college,"yes, evacuated"
FL,santa rosa county,white or caucasian,male,43.0,1.0,,,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
FL,escambia county,white or caucasian,male,65.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
FL,inland counties,other,female,54.0,5.0,0.0,1.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
FL,monroe county,white or caucasian,male,61.0,2.0,0.0,0.0,own,yes,,post graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,male,53.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,male,60.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,female,49.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
FL,escambia county,white or caucasian,female,46.0,3.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
FL,inland counties,white or caucasian,female,74.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
FL,escambia county,white or caucasian,male,43.0,2.0,1.0,0.0,own,no [skip to q108],"$40,000 to $79,999",post graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,female,50.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"no, did not evacuate"
FL,gulf county,white or caucasian,male,,2.0,0.0,2.0,own,no [skip to q108],"over $80,000",some college,"yes, evacuated"
FL,inland counties,white or caucasian,female,45.0,4.0,3.0,0.0,own,yes,"less than $15,000",some college,"yes, evacuated"
FL,escambia county,white or caucasian,female,59.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
FL,inland counties,white or caucasian,male,46.0,2.0,0.0,0.0,own,yes,,high school graduate,"no, did not evacuate"
FL,franklin county,white or caucasian,male,29.0,1.0,,,rent,yes,"$15,000 to $24,999",high school graduate,"yes, evacuated"
FL,inland counties,white or caucasian,female,74.0,1.0,,,own,yes,"less than $15,000",some high school,"no, did not evacuate"
FL,okaloosa county,white or caucasian,female,53.0,1.0,,,own,yes,"$15,000 to $24,999",post graduate,"yes, evacuated"
FL,monroe county,asian,male,33.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
FL,monroe county,white or caucasian,male,47.0,1.0,,,own,yes,"over $80,000",post graduate,"yes, evacuated"
FL,monroe county,white or caucasian,female,51.0,5.0,4.0,0.0,rent,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,female,54.0,2.0,0.0,0.0,rent,no [skip to q108],"$40,000 to $79,999",some college,"no, did not evacuate"
FL,monroe county,white or caucasian,male,74.0,2.0,0.0,0.0,own,yes,,college graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,female,56.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,female,76.0,2.0,0.0,0.0,own,yes,"$15,000 to $24,999",college graduate,"no, did not evacuate"
FL,franklin county,white or caucasian,female,73.0,2.0,0.0,1.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
FL,monroe county,white or caucasian,male,64.0,2.0,0.0,0.0,own,yes,"$15,000 to $24,999",college graduate,"no, did not evacuate"
FL,franklin county,white or caucasian,male,38.0,4.0,2.0,0.0,own,yes,,,"no, did not evacuate"
FL,monroe county,white or caucasian,male,74.0,3.0,0.0,0.0,rent,no [skip to q108],"less than $15,000",some high school,"no, did not evacuate"
FL,franklin county,white or caucasian,female,44.0,5.0,2.0,0.0,own,yes,"$15,000 to $24,999",high school graduate,"no, did not evacuate"
FL,monroe county,white or caucasian,male,51.0,2.0,0.0,0.0,own,yes,"over $80,000",college graduate,"yes, evacuated"
FL,monroe county,,male,79.0,2.0,0.0,1.0,other,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
FL,santa rosa county,,male,37.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",high school graduate,"no, did not evacuate"
FL,inland counties,white or caucasian,female,67.0,3.0,0.0,1.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
FL,inland counties,white or caucasian,female,75.0,2.0,0.0,0.0,own,no [skip to q108],"less than $15,000",high school graduate,"no, did not evacuate"
