StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q13_3_TEXT,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42_1,Q42_2,Q42_3,Q43,Q44,Code
12/12/2017 12:03,12/12/2017 12:08,IP Address,73.104.46.210,100,260,TRUE,12/12/2017 12:08,R_2TyZZ47wcOT7KBW,,,,,30.27929688,-81.58509827,anonymous,EN,A lot,A great deal,A little,None at all,A moderate amount,A moderate amount,Yes,A moderate amount,A great deal,A little,A great deal,A moderate amount,A lot,Yes,A lot,A great deal,A lot,None at all,A lot,None at all,Stay,,"Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),Job obligations",A little,Increased my desire to leave,No,,,,,32250,30,Male,Caucasian,Graduate school,"$40,000 to $80,000",1,No,No,No,No,32250,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Duval,No,,,,No,No,,,Yes,Yes,Yes,No,A31UQ59FGOQBBF,738627
12/12/2017 12:05,12/12/2017 12:09,IP Address,184.176.116.248,100,210,TRUE,12/12/2017 12:09,R_41GF8mgocn9mm09,,,,,33.37759399,-112.3873978,anonymous,EN,A great deal,A moderate amount,A moderate amount,A lot,A little,A little,Yes,A great deal,A moderate amount,A lot,A lot,A lot,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Stay,Stay,"Having elderly family member(s),Having family member(s) with special needs,Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",A little,Increased my desire to leave,Yes,Before 2016 (Please specify the year),1998,Stay,Yes,85338,28,Female,Caucasian,Some college,"$15,000 to $25,000",3,No,No,Yes,Yes,34491,50 to 70 miles,Detached single family home,Brick or block,Rent,Yes,Marion,No,,,,Yes,No,,,No,No,No,Yes,A3S5ZB4D98JWT1,667797
12/12/2017 12:21,12/12/2017 12:24,IP Address,137.52.20.242,100,207,TRUE,12/12/2017 12:24,R_2rYg66RscRuH1bx,,,,,26.0697937,-80.22229767,anonymous,EN,None at all,None at all,None at all,None at all,None at all,A little,Yes,A great deal,A little,A lot,A great deal,A great deal,A great deal,No,,,,,,,Stay,Stay,None,None at all,,Yes,Before 2016 (Please specify the year),2005,Stay,Yes,33004,32,Male,African American,College graduate,"Over $80,000",4,Yes,No,No,Yes,33004,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,BROWARD,No,,,,Yes,No,,,No,No,No,Yes,AAEZQL4J6CQGM,973406
12/12/2017 12:38,12/12/2017 12:41,IP Address,137.52.20.244,100,161,TRUE,12/12/2017 12:41,R_BrGD7b3ahm02yqt,,,,,26.0697937,-80.22229767,anonymous,EN,A moderate amount,None at all,None at all,A moderate amount,None at all,A moderate amount,Yes,A lot,A moderate amount,A lot,A lot,A lot,A lot,No,,,,,,,Neither,Stay,None,None at all,,No,,,,,33020,28,Male,Hispanic,College graduate,"$40,000 to $80,000",1,No,No,No,No,33020,1 to 10 mile,Condo/apartment - 4 stories or less,Brick or block,Rent,No,BROWARD,Yes,Voluntary (should),"Radio or TV,Social media or internet",September 2nd (Saturday),No,No,,,No,No,No,Yes,A1IZ4NX41GKU4X,980253
12/12/2017 12:43,12/12/2017 12:47,IP Address,172.58.171.80,100,268,TRUE,12/12/2017 12:47,R_3NEPZyOvYTbWAZz,,,,,28.30470276,-81.41670227,anonymous,EN,A moderate amount,A little,A moderate amount,A moderate amount,A little,A little,Yes,A moderate amount,A little,A lot,A lot,A lot,A lot,No,,,,,,,Stay,,"Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",A little,Increased my desire to leave,Yes,Before 2016 (Please specify the year),Not Sure,Stay,Yes,32254,28,Male,Caucasian,Some college,"$25,000 to $40,000",2,No,No,No,Yes,32210,1 to 10 mile,Detached single family home,Brick or block,Rent,No,Duval,Yes,Voluntary (should),"Radio or TV,Text alerts  or phone calls from officials","September 6th (Wednesday, made its first landfall in Barbuda)",,No,,,No,No,No,Yes,A13J13RRBDWZT,846237
12/12/2017 12:41,12/12/2017 12:48,IP Address,104.136.241.34,100,465,TRUE,12/12/2017 12:48,R_1QosjPNV9XeaGTU,,,,,28.48379517,-82.4280014,anonymous,EN,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A lot,A lot,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Evacuate,,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",A great deal,Increased my desire to leave,Yes,2016,,Stay,No,34608,37,Female,Caucasian,Some college,"$25,000 to $40,000",2,No,No,No,Yes,34608,1 to 10 mile,Detached single family home,Brick or block,Own,Yes,Spring Hill,No,,,,No,No,,,No,No,No,No,A1TDZ00XR93DOK,985961
12/12/2017 12:34,12/12/2017 12:50,IP Address,12.191.43.202,100,980,TRUE,12/12/2017 12:51,R_1LtYFr1DdiskeqM,,,,,28.88409424,-81.23480225,anonymous,EN,A lot,A little,A little,A great deal,A lot,A moderate amount,Yes,A lot,None at all,A lot,A great deal,A little,A lot,Yes,A lot,A great deal,A great deal,A great deal,A little,A lot,Stay,Stay,"Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",A moderate amount,Increased my desire to leave,No,,,,,32825,29,Male,African American,College graduate,"Over $80,000",2,No,No,No,No,32825,30 to 50 miles,Detached single family home,Wood,Rent,Yes,Orange,Yes,Voluntary (should),"Radio or TV,Word of mouth (friends/relative/neighbor)",August 31th (Thursday),No,Yes,September 1st (Friday),Morning,No,No,No,Yes,A3LXHPCQ28ORRA,871272
12/12/2017 12:48,12/12/2017 12:51,IP Address,71.48.250.19,100,205,TRUE,12/12/2017 12:51,R_1dojPEvQMkwbTtF,,,,,28.57040405,-81.52980042,anonymous,EN,A lot,A little,A little,A lot,A little,A lot,Yes,A little,None at all,A moderate amount,None at all,A little,A lot,Yes,A moderate amount,A moderate amount,None at all,None at all,A little,A little,Evacuate,Evacuate,None,None at all,,Yes,2016,,Evacuate,Yes,32714,19,Female,Caucasian,Some college,"$40,000 to $80,000",4,No,No,No,No,32714,50 to 70 miles,Detached single family home,Brick or block,Own,Yes,Seminole,,,,,No,Yes,September 7th (Thursday),Afternoon,No,No,No,Yes,AT5NKCNE7LOAZ,335390
12/12/2017 12:55,12/12/2017 12:58,IP Address,70.127.146.10,100,220,TRUE,12/12/2017 12:58,R_Z3jOrjQVrHa2Fu9,,,,,28.08590698,-82.76249695,anonymous,EN,A moderate amount,A great deal,A moderate amount,A lot,A little,A little,Yes,A lot,A little,A lot,A great deal,A little,A lot,No,,,,,,,Evacuate,Evacuate,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",None at all,,No,,,,,34685,24,Female,Caucasian,Some college,"$40,000 to $80,000",2,No,No,No,Yes,34685,1 to 10 mile,Condo/apartment - 4 stories or less,Brick or block,Rent,Yes,Pinellas,Yes,Mandatory (must),"Radio or TV,Social media or internet,Text alerts  or phone calls from officials",September 11th (Monday),No,No,,,No,No,No,Yes,A29K11ZY18ZDG4,218375
12/12/2017 13:45,12/12/2017 13:47,IP Address,165.214.11.82,100,120,TRUE,12/12/2017 13:47,R_3hxMKJwE6Os2Pa2,,,,,36.14729309,-86.77700043,anonymous,EN,A lot,A moderate amount,A lot,A lot,A lot,A lot,Yes,A lot,A lot,A lot,A moderate amount,A great deal,A lot,Yes,A moderate amount,A moderate amount,A lot,A lot,A lot,A moderate amount,Stay,Stay,"Having pets,Job obligations",A little,Increased my desire to leave,Yes,2016,,Stay,Yes,32207,26,Male,Caucasian,Some college,"$15,000 to $25,000",3,No,No,No,Yes,32092,10 to 30 miles,Duplex or triplex home,Brick or block,Rent,No,duval,Yes,,Social media or internet,September 9th (Saturday),,No,,,No,No,No,Yes,A3U0C1JAAC09AG,929700
12/12/2017 14:22,12/12/2017 14:31,IP Address,50.89.89.19,100,573,TRUE,12/12/2017 14:31,R_Xv7309fT7CtyxeV,,,,,28.6638031,-81.36620331,anonymous,EN,A moderate amount,A little,A lot,A great deal,A little,A little,Yes,A great deal,A moderate amount,A great deal,A lot,A lot,A lot,No,,,,,,,Neither,,"Having elderly family member(s),Having family member(s) with special needs",A lot,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2004,Stay,No,32746,38,Male,Hispanic,Graduate school,"$40,000 to $80,000",1,No,No,No,No,32779,30 to 50 miles,Detached single family home,Brick or block,Own,Yes,Seminole,No,,,,,No,,,No,No,No,Yes,A13SAVGX5FMJ6G,935154
12/12/2017 14:32,12/12/2017 14:36,IP Address,142.196.173.133,100,260,TRUE,12/12/2017 14:36,R_1NEXjuBHk1tNLRq,,,,,28.57919312,-81.39430237,anonymous,EN,A lot,A lot,A great deal,A great deal,A great deal,A great deal,Yes,A moderate amount,A lot,A moderate amount,A moderate amount,A little,A lot,Yes,A great deal,A great deal,A lot,A moderate amount,A lot,A great deal,Evacuate,,"Evacuation expense (travel, lodging, etc.)",A lot,Increased my desire to leave,Yes,2016,,Stay,No,32801,39,Female,African American,Graduate school,"$25,000 to $40,000",1,No,No,No,No,32801,50 to 70 miles,Duplex or triplex home,Brick or block,Rent,No,Orange,Yes,Voluntary (should),"Social media or internet,Text alerts  or phone calls from officials","September 10th (Sunday, hit the Keys)",,Yes,September 8th (Friday),Morning,No,No,Yes,Yes,A1MY82ZOIL6WFV,619419
12/12/2017 14:42,12/12/2017 14:47,IP Address,98.231.112.55,100,263,TRUE,12/12/2017 14:47,R_DAA2N0utEA3Rv1v,,,,,30.37030029,-81.58719635,anonymous,EN,A moderate amount,A moderate amount,A little,A lot,A little,A little,Yes,A lot,A moderate amount,A lot,A lot,A moderate amount,A moderate amount,Yes,A lot,A lot,A lot,A lot,A moderate amount,A moderate amount,Neither,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,Yes,2016,,Evacuate,Yes,32211,35,Male,Caucasian,High school graduate,"$25,000 to $40,000",4,Yes,No,No,Yes,32211,10 to 30 miles,Detached single family home,Brick or block,Rent,No,Duval,No,,,,No,No,,,No,No,No,Yes,AVJ5VRPF7DBOQ,379696
12/12/2017 15:31,12/12/2017 15:40,IP Address,174.48.63.70,98,535,FALSE,12/19/2017 10:03,R_1AlVnOOIOmHXhDj,,,,,,,anonymous,EN,A moderate amount,A lot,A moderate amount,A little,A moderate amount,A little,Yes,A great deal,A great deal,A great deal,A great deal,A lot,A great deal,Yes,A moderate amount,A moderate amount,A little,A little,A lot,A little,Evacuate,,None,A lot,Decreased my desire to leave,Yes,Before 2016 (Please specify the year),2011,Stay,Yes,33169,62,Female,African American,Some high school,"Less than $15,000",6,Yes,No,No,No,33169,1 to 10 mile,Other,Brick or block,Rent,No,Dade,Yes,Mandatory (must),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor)",September 1st (Friday),No,Yes,September 5th (Tuesday),Morning,No,No,No,Yes,,340866
12/12/2017 16:02,12/12/2017 16:07,IP Address,96.58.4.78,100,279,TRUE,12/12/2017 16:07,R_24MMSKkiVWk1QS6,,,,,28.2059021,-82.32009888,anonymous,EN,A lot,A moderate amount,A great deal,A great deal,A little,A little,Yes,A great deal,A moderate amount,A little,A great deal,A lot,A great deal,Yes,A great deal,A great deal,A moderate amount,A lot,A lot,None at all,Evacuate,Evacuate,"Having pets,No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.)",A moderate amount,Increased my desire to leave,No,,,,,33540,24,Male,Caucasian,High school graduate,"$15,000 to $25,000",1,No,No,No,Yes,33540,10 to 30 miles,Mobile or manufactured home,Wood,Rent,No,Pasco,Yes,Mandatory (must),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Police/authorities came into the neighborhood,Text alerts  or phone calls from officials",September 7th (Thursday),No,Yes,September 9th (Saturday),Afternoon,No,No,No,Yes,A20Z5O57UDPFLX,311440
12/12/2017 16:26,12/12/2017 16:34,IP Address,65.35.142.66,100,444,TRUE,12/12/2017 16:34,R_1HiSPD7iyxdpB2C,,,,,28.29269409,-82.62789917,anonymous,EN,A little,A little,A moderate amount,A lot,None at all,None at all,Yes,A little,None at all,A moderate amount,A great deal,A little,A moderate amount,Yes,A little,A moderate amount,A great deal,A little,A great deal,A great deal,Evacuate,Evacuate,None,A moderate amount,Increased my desire to leave,Yes,2016,,Stay,Yes,34654,44,Male,Caucasian,High school graduate,"$40,000 to $80,000",2,No,No,No,Yes,34654,1 to 10 mile,Condo/apartment - 4 stories or less,Other,Rent,Yes,Pasco,No,,,,No,No,,,No,No,Yes,Yes,A3NZB7Y6YRNFX6,357379
12/12/2017 16:49,12/12/2017 16:53,IP Address,71.52.99.70,100,244,TRUE,12/12/2017 16:53,R_V37WsRPwwFTSOoF,,,,,28.73460388,-81.41139984,anonymous,EN,A lot,A lot,A lot,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Evacuate,Stay,"Evacuation expense (travel, lodging, etc.),Job obligations",A little,Increased my desire to leave,No,,,,,32601,21,Male,Caucasian,College graduate,"Over $80,000",3,No,No,No,No,32601,30 to 50 miles,Condo/apartment - more than 4 floors,Brick or block,Rent,No,Alachua,Yes,Voluntary (should),"Radio or TV,Social media or internet",September 7th (Thursday),,No,,,No,No,No,Yes,A1XT3E7DVCNGZQ,748106
12/12/2017 17:20,12/12/2017 17:25,IP Address,68.200.104.112,100,272,TRUE,12/12/2017 17:25,R_2Xp2D6c3mL5a3wt,,,,,28.38189697,-82.65049744,anonymous,EN,A great deal,A moderate amount,A lot,A lot,A great deal,A great deal,Yes,A great deal,A moderate amount,A great deal,A lot,A lot,A great deal,Yes,A lot,A great deal,A moderate amount,A moderate amount,A lot,A lot,Evacuate,Evacuate,Having pets,A little,Decreased my desire to leave,No,,,,,34668,28,Female,Caucasian,College graduate,"$40,000 to $80,000",2,No,No,No,Yes,34668,Within 1 mile,Detached single family home,Brick or block,Rent,No,Pasco,Yes,Mandatory (must),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Police/authorities came into the neighborhood,Text alerts  or phone calls from officials",September 7th (Thursday),No,Yes,September 11th (Monday),Night,No,No,No,Yes,A371FSF7RKLF9F,146610
12/12/2017 18:09,12/12/2017 18:15,IP Address,162.243.163.178,100,384,TRUE,12/12/2017 18:15,R_3iPv3SCOEZMKW4F,,,,,40.79040527,-74.02459717,anonymous,EN,A great deal,A little,A great deal,A great deal,A great deal,A great deal,Yes,A moderate amount,A little,A lot,A great deal,A moderate amount,A lot,No,,,,,,,Evacuate,Stay,"Having young children,Evacuation expense (travel, lodging, etc.)",A moderate amount,Increased my desire to leave,Yes,Before 2016 (Please specify the year),andrew,Stay,Yes,33024,34,Female,Asian,College graduate,"$25,000 to $40,000",5,Yes,No,No,No,33024,30 to 50 miles,Detached single family home,Brick or block,Own,No,broward,No,,,,Yes,No,,,No,No,No,Yes,A2SY2N44N1RWVA,923080
12/12/2017 19:03,12/12/2017 19:07,IP Address,73.1.107.29,100,248,TRUE,12/12/2017 19:07,R_31hqLQAZQT3dnmP,,,,,25.98629761,-80.15180206,anonymous,EN,A great deal,A lot,A lot,A lot,A great deal,A great deal,No,,,,,,,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Neither,Stay,None,None at all,,Yes,2016,,Stay,Yes,33024,29,Female,Caucasian,Graduate school,"Less than $15,000",2,No,No,No,Yes,33024,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Broward,No,,,,,Yes,September 5th (Tuesday),Evening,No,No,No,Yes,AP2FBHUBYMSRE,184505
12/12/2017 19:21,12/12/2017 19:25,IP Address,108.92.157.41,100,241,TRUE,12/12/2017 19:25,R_3nJLk7qEUkEPh4a,,,,,25.95700073,-80.18000031,anonymous,EN,A great deal,A lot,A great deal,A little,A great deal,A great deal,Yes,A great deal,A moderate amount,A little,A great deal,A moderate amount,A lot,No,,,,,,,Stay,Stay,"Having family member(s) with special needs,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",A lot,Increased my desire to leave,Yes,2017 before Irma,,Evacuate,Yes,33167,23,Female,Hispanic,Some college,"$25,000 to $40,000",4,No,No,Yes,No,33167,10 to 30 miles,Detached single family home,Other,Own,Yes,Miami Dade,Yes,Voluntary (should),"Radio or TV,Text alerts  or phone calls from officials",September 5th (Tuesday),No,Yes,September 8th (Friday),Night,No,No,No,Yes,A2MLYTWFY4HI8Q,198697
12/12/2017 19:47,12/12/2017 19:52,IP Address,72.185.134.47,100,323,TRUE,12/12/2017 19:52,R_2TT8rAvzNypBrPG,,,,,28.01460266,-82.41699982,anonymous,EN,A little,A great deal,A little,A little,None at all,None at all,Yes,A lot,A little,A great deal,A great deal,A moderate amount,A lot,Yes,A moderate amount,A lot,A lot,A moderate amount,A lot,A little,Evacuate,Stay,"Having pets,Evacuation expense (travel, lodging, etc.)",A little,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2014,Stay,Yes,33604,51,Male,Caucasian,Some college,"$25,000 to $40,000",2,No,No,No,Yes,33604,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,hillsborough,No,,,,No,No,,,No,No,No,Yes,A3KVMGJTSDZJT8,118265
12/12/2017 20:10,12/12/2017 20:14,IP Address,73.244.0.41,100,266,TRUE,12/12/2017 20:14,R_AiW30TMxRsyDPCV,,,,,26.11360168,-80.41529846,anonymous,EN,A lot,A little,A great deal,A great deal,A moderate amount,A moderate amount,Yes,A lot,A moderate amount,A moderate amount,A moderate amount,A lot,A lot,Yes,A lot,A lot,A moderate amount,A lot,A moderate amount,A lot,Evacuate,Evacuate,"Having young children,Having pets,Job obligations",None at all,,Yes,Before 2016 (Please specify the year),2006,Stay,Yes,33325,30,Female,Caucasian,High school graduate,"$40,000 to $80,000",3,Yes,No,No,Yes,33325,10 to 30 miles,Mobile or manufactured home,Other,Own,No,broward,Yes,Mandatory (must),Social media or internet,September 7th (Thursday),No,Yes,September 8th (Friday),Afternoon,No,No,Yes,Yes,A13F709LGHQ7XE,626320
12/12/2017 20:28,12/12/2017 20:33,IP Address,162.230.110.122,100,317,TRUE,12/12/2017 20:33,R_ZvON4QYKsj0ts0V,,,,,28.58979797,-81.49279785,anonymous,EN,A lot,A great deal,A moderate amount,A lot,A little,A little,Yes,A great deal,None at all,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Evacuate,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,Yes,Before 2016 (Please specify the year),2004,Stay,Yes,32810,31,Female,Caucasian,Some college,"$40,000 to $80,000",3,Yes,No,No,Yes,32810,50 to 70 miles,Detached single family home,Wood,Own,Yes,Orange,No,,,,Yes,No,,,No,No,No,Yes,A289P4ACB5TRRH,472191
12/12/2017 20:59,12/12/2017 21:04,IP Address,67.233.38.214,100,323,TRUE,12/12/2017 21:04,R_1jQi8yCPi0gw7jy,,,,,26.62539673,-81.62480164,anonymous,EN,A great deal,A great deal,A lot,A great deal,A great deal,A great deal,Yes,A moderate amount,A little,A lot,A great deal,A great deal,A great deal,Yes,A little,A moderate amount,A moderate amount,A lot,A lot,A moderate amount,Stay,,"Having pets,Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),Job obligations",A little,Increased my desire to leave,No,,,,,33904,51,Male,Caucasian,Some college,"$40,000 to $80,000",4,No,Yes,No,Yes,33904,10 to 30 miles,Detached single family home,Brick or block,Own,No,lee,Yes,Mandatory (must),Radio or TV,"September 10th (Sunday, hit the Keys)",Yes,No,,,No,No,No,No,A367GMQ1MK9N0B,890869
