"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3WSELTNVR32B65N95SXMSJOQSSBTAD","AAXT6UCU41Q76","Submitted","Sat Nov 04 16:08:15 PDT 2017","Sat Nov 04 16:12:40 PDT 2017","Thu Nov 09 15:12:40 PST 2017","","","","265","0% (0/0)","0% (0/0)","0% (0/0)","620100"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3WYGZ5XF3WFG3IJGSJ5LCSV0UZJKSD","A3PFNM2FDZ7KU4","Approved","Thu Nov 02 10:58:00 PDT 2017","Thu Nov 02 11:02:54 PDT 2017","Tue Nov 07 10:02:54 PST 2017","2017-11-07 18:03:18 UTC","","","294","100% (1/1)","100% (1/1)","100% (1/1)","708025"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3X31TUMD7XMRT4240022VRL6T2ZL1R","A1RE18GZ7E8N3B","Approved","Thu Nov 02 14:28:49 PDT 2017","Thu Nov 02 14:33:02 PDT 2017","Tue Nov 07 13:33:02 PST 2017","2017-11-07 21:33:17 UTC","","","253","100% (1/1)","100% (1/1)","100% (1/1)","676557"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3X3OR7WPZZ0944MPZLBHA18E7YB8LK","AVPO9XPNTSBH0","Approved","Wed Nov 01 14:51:58 PDT 2017","Wed Nov 01 14:58:39 PDT 2017","Mon Nov 06 13:58:39 PST 2017","2017-11-06 21:59:17 UTC","","","401","100% (1/1)","100% (1/1)","100% (1/1)","134887"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3X87C8JFV6B2ELHB5OPI8E79TZJQS7","A1AWCF14O30UY9","Approved","Wed Nov 01 19:27:41 PDT 2017","Wed Nov 01 19:37:49 PDT 2017","Mon Nov 06 18:37:49 PST 2017","2017-11-07 02:38:17 UTC","","","608","100% (1/1)","100% (1/1)","100% (1/1)","454477"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3X87C8JFV6B2ELHB5OPI8E79UR2SQD","A3MSAPH8LZHMFL","Submitted","Sat Nov 04 11:55:50 PDT 2017","Sat Nov 04 11:59:16 PDT 2017","Thu Nov 09 10:59:16 PST 2017","","","","206","0% (0/0)","0% (0/0)","0% (0/0)","927734"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3XCC1ODXDLBQD6HYQZPDI42D8S7RQI","AQ0UJT5G0VVAL","Submitted","Sun Nov 05 14:17:52 PST 2017","Sun Nov 05 14:36:22 PST 2017","Fri Nov 10 14:36:22 PST 2017","","","","1110","0% (0/0)","0% (0/0)","0% (0/0)","539142"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3XM0HYN6NKZG4QBE4GQOJSDKNDXPEP","A1FO99U5T2TBBP","Approved","Wed Nov 01 20:38:07 PDT 2017","Wed Nov 01 20:41:35 PDT 2017","Mon Nov 06 19:41:35 PST 2017","2017-11-07 03:42:17 UTC","","","208","100% (1/1)","100% (1/1)","100% (1/1)"," 544931"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3XXU1SWE8MVAQWQI7Q9C88MLUN3A0I","A3O5T6IYJN8X9V","Approved","Wed Nov 01 12:03:30 PDT 2017","Wed Nov 01 12:11:15 PDT 2017","Mon Nov 06 11:11:15 PST 2017","2017-11-06 19:11:17 UTC","","","465","100% (2/2)","100% (2/2)","100% (2/2)","310132"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3XXU1SWE8MVAQWQI7Q9C88MLUN50AA","A2Z96TK65BB7LC","Approved","Wed Nov 01 12:12:15 PDT 2017","Wed Nov 01 12:18:44 PDT 2017","Mon Nov 06 11:18:44 PST 2017","2017-11-06 19:19:18 UTC","","","389","100% (1/1)","100% (1/1)","100% (1/1)","209461"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3Y4W8Q93LZKOH4UAUXO3J2KHAKMVD3","A1H59JDOCYHAC4","Submitted","Mon Nov 06 05:01:39 PST 2017","Mon Nov 06 05:09:00 PST 2017","Sat Nov 11 05:09:00 PST 2017","","","","441","0% (0/0)","0% (0/0)","0% (0/0)","852802"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3Y54SXRO1LLVLE17BXEDSK0KY1RTUO","A2ERUVTDX27PN5","Approved","Wed Nov 01 11:59:26 PDT 2017","Wed Nov 01 12:01:30 PDT 2017","Mon Nov 06 11:01:30 PST 2017","2017-11-06 19:02:18 UTC","","","124","100% (1/1)","100% (1/1)","100% (1/1)","455768"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3Y54SXRO1LLVLE17BXEDSK0KY6QTUX","A1VIEFZYI54JHP","Approved","Thu Nov 02 06:42:23 PDT 2017","Thu Nov 02 06:45:09 PDT 2017","Tue Nov 07 05:45:09 PST 2017","2017-11-07 13:45:18 UTC","","","166","100% (1/1)","100% (1/1)","100% (1/1)","884834"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3YDGXNSEOZUD6WF4TTC0OK63M57481","A22HZJIW9LEIS0","Submitted","Sat Nov 04 10:48:59 PDT 2017","Sat Nov 04 10:56:51 PDT 2017","Thu Nov 09 09:56:51 PST 2017","","","","472","100% (1/1)","100% (1/1)","100% (1/1)","419342"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3YDTZAI2WXGVVWVJU83L9AJV85814X","A2G4ZC22YGPVVA","Submitted","Mon Nov 06 11:49:42 PST 2017","Mon Nov 06 11:53:43 PST 2017","Sat Nov 11 11:53:43 PST 2017","","","","241","0% (0/0)","0% (0/0)","0% (0/0)","331358"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3YHH42UU5BFRMFHM4HY2HM2WO1N0LF","A3UOD9HZX87Q7O","Approved","Wed Nov 01 16:42:35 PDT 2017","Wed Nov 01 16:46:40 PDT 2017","Mon Nov 06 15:46:40 PST 2017","2017-11-06 23:47:17 UTC","","","245","100% (1/1)","100% (1/1)","100% (1/1)","677212"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3YMTUJH0DSGW4G7SWRNVFG2Q0OQT4P","ABUNAEPK8GV63","Submitted","Mon Nov 06 10:52:36 PST 2017","Mon Nov 06 10:55:54 PST 2017","Sat Nov 11 10:55:54 PST 2017","","","","198","0% (0/0)","0% (0/0)","0% (0/0)","801231"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3Z7VU45IPYHBYTJ8F1TB36W481C1ZB","A33ARIZIRRTXH7","Approved","Wed Nov 01 14:47:35 PDT 2017","Wed Nov 01 14:51:17 PDT 2017","Mon Nov 06 13:51:17 PST 2017","2017-11-06 21:51:18 UTC","","","222","100% (1/1)","100% (1/1)","100% (1/1)","396979"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3ZAK8W07I4EU554GDVQ389YF1RS0UJ","A1QZP62BC2VKEM","Approved","Wed Nov 01 14:50:48 PDT 2017","Wed Nov 01 14:56:57 PDT 2017","Mon Nov 06 13:56:57 PST 2017","2017-11-06 21:57:17 UTC","","","369","100% (1/1)","100% (1/1)","100% (1/1)","667839"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3ZPPDN2SLVWVC3V7NRURX2D5JUME9X","A2W4Z6GVPNCO3C","Submitted","Fri Nov 03 14:49:14 PDT 2017","Fri Nov 03 14:53:26 PDT 2017","Wed Nov 08 13:53:26 PST 2017","","","","252","0% (0/0)","0% (0/0)","0% (0/0)","636027"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3ZV9H2YQQD73E1SIRINNSVHJP263W1","A3DR7ZTIKT1KNB","Submitted","Fri Nov 03 08:54:44 PDT 2017","Fri Nov 03 09:08:20 PDT 2017","Wed Nov 08 08:08:20 PST 2017","","","","816","0% (0/0)","0% (0/0)","0% (0/0)","364333"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3ZV9H2YQQD73E1SIRINNSVHJPO5W31","A1YL0VUXPMZH3M","Approved","Thu Nov 02 07:29:03 PDT 2017","Thu Nov 02 07:29:35 PDT 2017","Tue Nov 07 06:29:35 PST 2017","2017-11-07 14:30:17 UTC","","","32","100% (1/1)","100% (1/1)","100% (1/1)","144099"
